Threat_ShortTitle,Threat_Category,Threat_Description,Candidate_62443_ID,MappingBasis,RuleClassesHit,62443_ID,IEC_Title,IEC_Description
Potential Excessive Resource Consumption for {source.Name} or {target.Name},D,"Does {source.Name} or {target.Name} take explicit steps to control resource consumption? Resource consumption attacks can be hard to deal with, and there are times that it makes sense to let the OS do the job. Be careful that your resource requests don't deadlock, and that they do timeout.",EDR 5.1,CategoryFallback,,,,
Potential Process Crash or Stop for {target.Name},D,"{target.Name} crashes, halts, stops or runs slowly; in all cases violating an availability metric.",CR 7.1,Rule(Title/Description),dos_availability,CR 7.1,Denial of service protection,7
Potential Process Crash or Stop for {target.Name},D,"{target.Name} crashes, halts, stops or runs slowly; in all cases violating an availability metric.",CR 7.6,Rule(Title/Description),dos_availability,CR 7.6,Network and security configuration settings,7
Potential Process Crash or Stop for {target.Name},D,"{target.Name} crashes, halts, stops or runs slowly; in all cases violating an availability metric.",EDR 5.1,Rule(Title/Description),dos_availability,,,
Potential Process Crash or Stop for {target.Name},D,"{target.Name} crashes, halts, stops or runs slowly; in all cases violating an availability metric.",FR 7,Rule(Title/Description),dos_availability,FR 7,Resource availability (RA),7
Data Flow {flow.Name} Is Potentially Interrupted,D,An external agent interrupts data flowing across a trust boundary in either direction.,CR 7.6,CategoryFallback,,CR 7.6,Network and security configuration settings,7
Data Flow {flow.Name} Is Potentially Interrupted,D,An external agent interrupts data flowing across a trust boundary in either direction.,EDR 5.1,CategoryFallback,,,,
Data Store Inaccessible,D,An external agent prevents access to a data store on the other side of the trust boundary.,CR 7.6,CategoryFallback,,CR 7.6,Network and security configuration settings,7
Data Store Inaccessible,D,An external agent prevents access to a data store on the other side of the trust boundary.,EDR 5.1,CategoryFallback,,,,
SSH Credential DoS,D,Check operating system lockout settings to ensure that an illegitimate access attempts over SSH will not cause a lockout to legitimate local users.,CR 1.5,Rule(Title/Description),"dos_availability,credential_storage_transit",CR 1.5,Authenticator management,1
SSH Credential DoS,D,Check operating system lockout settings to ensure that an illegitimate access attempts over SSH will not cause a lockout to legitimate local users.,CR 1.7,Rule(Title/Description),"dos_availability,credential_storage_transit",CR 1.7,Strength of password-based authentication,1
SSH Credential DoS,D,Check operating system lockout settings to ensure that an illegitimate access attempts over SSH will not cause a lockout to legitimate local users.,CR 1.7 RE (1),Rule(Title/Description),"dos_availability,credential_storage_transit",CR 1.7 RE (1),Password generation and lifetime restrictions for human users,1
SSH Credential DoS,D,Check operating system lockout settings to ensure that an illegitimate access attempts over SSH will not cause a lockout to legitimate local users.,CR 1.7 RE (2),Rule(Title/Description),"dos_availability,credential_storage_transit",CR 1.7 RE (2),"Password lifetime restrictions for all users (human, software process, or device)",1
SSH Credential DoS,D,Check operating system lockout settings to ensure that an illegitimate access attempts over SSH will not cause a lockout to legitimate local users.,CR 7.1,Rule(Title/Description),"dos_availability,credential_storage_transit",CR 7.1,Denial of service protection,7
SSH Credential DoS,D,Check operating system lockout settings to ensure that an illegitimate access attempts over SSH will not cause a lockout to legitimate local users.,CR 7.6,Rule(Title/Description),"dos_availability,credential_storage_transit",CR 7.6,Network and security configuration settings,7
SSH Credential DoS,D,Check operating system lockout settings to ensure that an illegitimate access attempts over SSH will not cause a lockout to legitimate local users.,EDR 5.1,Rule(Title/Description),"dos_availability,credential_storage_transit",,,
SSH Credential DoS,D,Check operating system lockout settings to ensure that an illegitimate access attempts over SSH will not cause a lockout to legitimate local users.,FR 7,Rule(Title/Description),"dos_availability,credential_storage_transit",FR 7,Resource availability (RA),7
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 1.1,Rule(Title/Description),"authn_spoofing,dos_availability",CR 1.1,Human user identification and authentication,1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 1.1 RE (1),Rule(Title/Description),"authn_spoofing,dos_availability",CR 1.1 RE (1),Unique identification and authentication,1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 1.1 RE (2),Rule(Title/Description),"authn_spoofing,dos_availability",CR 1.1 RE (2),Multifactor authentication for all interfaces,1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 1.14,Rule(Title/Description),"authn_spoofing,dos_availability",CR 1.14,Strength of symmetric key-based authentication,1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 1.14 RE (1),Rule(Title/Description),"authn_spoofing,dos_availability",CR 1.14 RE (1),Hardware security for symmetric key-based authentication,1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 1.2,Rule(Title/Description),"authn_spoofing,dos_availability",CR 1.2,Software process and device identification and authentication,1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 1.2 RE (1),Rule(Title/Description),"authn_spoofing,dos_availability",CR 1.2 RE (1),Unique identification and authentication,1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 1.7,Rule(Title/Description),"authn_spoofing,dos_availability",CR 1.7,Strength of password-based authentication,1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 1.9,Rule(Title/Description),"authn_spoofing,dos_availability",CR 1.9,Strength of public key-based authentication,1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 1.9 RE (1),Rule(Title/Description),"authn_spoofing,dos_availability",CR 1.9 RE (1),Hardware security for public key-based authentication,1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 3.1 RE (1),Rule(Title/Description),"authn_spoofing,dos_availability",CR 3.1 RE (1),Communication authentication,3
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 7.1,Rule(Title/Description),"authn_spoofing,dos_availability",CR 7.1,Denial of service protection,7
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,CR 7.6,Rule(Title/Description),"authn_spoofing,dos_availability",CR 7.6,Network and security configuration settings,7
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,EDR 5.1,Rule(Title/Description),"authn_spoofing,dos_availability",,,
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,FR 1,Rule(Title/Description),"authn_spoofing,dos_availability",FR 1,Identification and authentication control (IAC),1
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,FR 7,Rule(Title/Description),"authn_spoofing,dos_availability",FR 7,Resource availability (RA),7
LDAP Denial of Service,D,Medical devices that use LDAP for authentication may become inaccessible if the LDAP server is attacked.  Recommend providing a backup authentication mechanism if the device is safety critical.,NDR 1.6 RE (1),Rule(Title/Description),"authn_spoofing,dos_availability",NDR 1.6 RE (1),Unique identification and authentication,1
Wireless Connection via {flow.Name} to {target.Name},D,{flow.Name}: Medical components connecting via any form of wireless networking must consider radio frequency interference/jamming scenarios.  Components with urgent usage scenarios should consider providing a back-up wired option to avoid scenarios involving wireless jamming.,CR 7.6,CategoryFallback,,CR 7.6,Network and security configuration settings,7
Wireless Connection via {flow.Name} to {target.Name},D,{flow.Name}: Medical components connecting via any form of wireless networking must consider radio frequency interference/jamming scenarios.  Components with urgent usage scenarios should consider providing a back-up wired option to avoid scenarios involving wireless jamming.,EDR 5.1,CategoryFallback,,,,
Table Denial of Service,D,"For exam types that use ionizing radiation, causing the {target.Name} to stop working mid-exam could result in unnecessary exposure to radiation and inability of the device to fulfill it's clinical purpose.  Other scenarios to consider:  sending invalid commands that cause the {target.Name} to move beyond appropriate physical limits causing the the table to malfunction.",CR 7.1,Rule(Title/Description),dos_availability,CR 7.1,Denial of service protection,7
Table Denial of Service,D,"For exam types that use ionizing radiation, causing the {target.Name} to stop working mid-exam could result in unnecessary exposure to radiation and inability of the device to fulfill it's clinical purpose.  Other scenarios to consider:  sending invalid commands that cause the {target.Name} to move beyond appropriate physical limits causing the the table to malfunction.",CR 7.6,Rule(Title/Description),dos_availability,CR 7.6,Network and security configuration settings,7
Table Denial of Service,D,"For exam types that use ionizing radiation, causing the {target.Name} to stop working mid-exam could result in unnecessary exposure to radiation and inability of the device to fulfill it's clinical purpose.  Other scenarios to consider:  sending invalid commands that cause the {target.Name} to move beyond appropriate physical limits causing the the table to malfunction.",EDR 5.1,Rule(Title/Description),dos_availability,,,
Table Denial of Service,D,"For exam types that use ionizing radiation, causing the {target.Name} to stop working mid-exam could result in unnecessary exposure to radiation and inability of the device to fulfill it's clinical purpose.  Other scenarios to consider:  sending invalid commands that cause the {target.Name} to move beyond appropriate physical limits causing the the table to malfunction.",FR 7,Rule(Title/Description),dos_availability,FR 7,Resource availability (RA),7
{target.Name} Burn Out,D,Attackers may attempt to damage or destroy the {target.Name} by tampering with voltage and current settings.  Recommend including physical safeguards to prevent this scenario.,CR 7.6,CategoryFallback,,CR 7.6,Network and security configuration settings,7
{target.Name} Burn Out,D,Attackers may attempt to damage or destroy the {target.Name} by tampering with voltage and current settings.  Recommend including physical safeguards to prevent this scenario.,EDR 5.1,CategoryFallback,,,,
{target.Name} Physical Movement Limits Exceeded,D,"Physical safeguards need to be in place to prevent physical damage to {target.Name} if it were commanded to exceed physical limits (for example, running the gantry too quickly or smashing a C-arm into the floor).",CR 7.6,CategoryFallback,,CR 7.6,Network and security configuration settings,7
{target.Name} Physical Movement Limits Exceeded,D,"Physical safeguards need to be in place to prevent physical damage to {target.Name} if it were commanded to exceed physical limits (for example, running the gantry too quickly or smashing a C-arm into the floor).",EDR 5.1,CategoryFallback,,,,
HL7 Denial of Service,D,HL7 can include data that is time-sensitive and critical to care such as heart rate and oxygen level.  Blocking or changing this information can be safety critical.  Provide design mechanisms to mitigate this threat.,CR 7.1,Rule(Title/Description),dos_availability,CR 7.1,Denial of service protection,7
HL7 Denial of Service,D,HL7 can include data that is time-sensitive and critical to care such as heart rate and oxygen level.  Blocking or changing this information can be safety critical.  Provide design mechanisms to mitigate this threat.,CR 7.6,Rule(Title/Description),dos_availability,CR 7.6,Network and security configuration settings,7
HL7 Denial of Service,D,HL7 can include data that is time-sensitive and critical to care such as heart rate and oxygen level.  Blocking or changing this information can be safety critical.  Provide design mechanisms to mitigate this threat.,EDR 5.1,Rule(Title/Description),dos_availability,,,
HL7 Denial of Service,D,HL7 can include data that is time-sensitive and critical to care such as heart rate and oxygen level.  Blocking or changing this information can be safety critical.  Provide design mechanisms to mitigate this threat.,FR 7,Rule(Title/Description),dos_availability,FR 7,Resource availability (RA),7
CANBUS Denial of Service,D,"For {flow.Name}, other devices on the bus can prevent communications.  Use a different communication protocol if this is not acceptable.",CR 7.1,Rule(Title/Description),dos_availability,CR 7.1,Denial of service protection,7
CANBUS Denial of Service,D,"For {flow.Name}, other devices on the bus can prevent communications.  Use a different communication protocol if this is not acceptable.",CR 7.6,Rule(Title/Description),dos_availability,CR 7.6,Network and security configuration settings,7
CANBUS Denial of Service,D,"For {flow.Name}, other devices on the bus can prevent communications.  Use a different communication protocol if this is not acceptable.",EDR 5.1,Rule(Title/Description),dos_availability,,,
CANBUS Denial of Service,D,"For {flow.Name}, other devices on the bus can prevent communications.  Use a different communication protocol if this is not acceptable.",FR 7,Rule(Title/Description),dos_availability,FR 7,Resource availability (RA),7
Ethernet Frame Denial of Service,D,"Raw Ethernet frames have numerous options for denial of service attacks.  Usage is strongly discouraged but may be appropriate in some cases with point-to-point networks, however, even then they should be used only with extreme caution.",CR 7.1,Rule(Title/Description),dos_availability,CR 7.1,Denial of service protection,7
Ethernet Frame Denial of Service,D,"Raw Ethernet frames have numerous options for denial of service attacks.  Usage is strongly discouraged but may be appropriate in some cases with point-to-point networks, however, even then they should be used only with extreme caution.",CR 7.6,Rule(Title/Description),dos_availability,CR 7.6,Network and security configuration settings,7
Ethernet Frame Denial of Service,D,"Raw Ethernet frames have numerous options for denial of service attacks.  Usage is strongly discouraged but may be appropriate in some cases with point-to-point networks, however, even then they should be used only with extreme caution.",EDR 5.1,Rule(Title/Description),dos_availability,,,
Ethernet Frame Denial of Service,D,"Raw Ethernet frames have numerous options for denial of service attacks.  Usage is strongly discouraged but may be appropriate in some cases with point-to-point networks, however, even then they should be used only with extreme caution.",FR 7,Rule(Title/Description),dos_availability,FR 7,Resource availability (RA),7
{flow.Name} Denial of Service,D,Custom protocols generally require writing a custom parser; custom parsers are particularly prone to errors that crash the server. Strongly recommend fuzzing the parsers.,CR 7.1,Rule(Title/Description),dos_availability,CR 7.1,Denial of service protection,7
{flow.Name} Denial of Service,D,Custom protocols generally require writing a custom parser; custom parsers are particularly prone to errors that crash the server. Strongly recommend fuzzing the parsers.,CR 7.6,Rule(Title/Description),dos_availability,CR 7.6,Network and security configuration settings,7
{flow.Name} Denial of Service,D,Custom protocols generally require writing a custom parser; custom parsers are particularly prone to errors that crash the server. Strongly recommend fuzzing the parsers.,EDR 5.1,Rule(Title/Description),dos_availability,,,
{flow.Name} Denial of Service,D,Custom protocols generally require writing a custom parser; custom parsers are particularly prone to errors that crash the server. Strongly recommend fuzzing the parsers.,FR 7,Rule(Title/Description),dos_availability,FR 7,Resource availability (RA),7
Syslog Denial of Service,D,Traditional syslog is a UDP-based protocol that is highly subject to denial of service attacks.  Recommend only using within a trust boundary.,CR 7.1,Rule(Title/Description),dos_availability,CR 7.1,Denial of service protection,7
Syslog Denial of Service,D,Traditional syslog is a UDP-based protocol that is highly subject to denial of service attacks.  Recommend only using within a trust boundary.,CR 7.6,Rule(Title/Description),dos_availability,CR 7.6,Network and security configuration settings,7
Syslog Denial of Service,D,Traditional syslog is a UDP-based protocol that is highly subject to denial of service attacks.  Recommend only using within a trust boundary.,EDR 5.1,Rule(Title/Description),dos_availability,,,
Syslog Denial of Service,D,Traditional syslog is a UDP-based protocol that is highly subject to denial of service attacks.  Recommend only using within a trust boundary.,FR 7,Rule(Title/Description),dos_availability,FR 7,Resource availability (RA),7
EMR Denial of Service,D,Disabling the EMR system would be a prime target for an attacker with malicious intent.  A non-functional EMR system could prevent clinicians from accessing necessary data in a timely fashion.  Consider redundant design options to minimize dependence on EMR systems.,CR 7.1,Rule(Title/Description),dos_availability,CR 7.1,Denial of service protection,7
EMR Denial of Service,D,Disabling the EMR system would be a prime target for an attacker with malicious intent.  A non-functional EMR system could prevent clinicians from accessing necessary data in a timely fashion.  Consider redundant design options to minimize dependence on EMR systems.,CR 7.6,Rule(Title/Description),dos_availability,CR 7.6,Network and security configuration settings,7
EMR Denial of Service,D,Disabling the EMR system would be a prime target for an attacker with malicious intent.  A non-functional EMR system could prevent clinicians from accessing necessary data in a timely fashion.  Consider redundant design options to minimize dependence on EMR systems.,EDR 5.1,Rule(Title/Description),dos_availability,,,
EMR Denial of Service,D,Disabling the EMR system would be a prime target for an attacker with malicious intent.  A non-functional EMR system could prevent clinicians from accessing necessary data in a timely fashion.  Consider redundant design options to minimize dependence on EMR systems.,FR 7,Rule(Title/Description),dos_availability,FR 7,Resource availability (RA),7
Elevation Of Privilege (v3),E,Threat was migrated from V3.,CR 1.2,CategoryFallback,,CR 1.2,Software process and device identification and authentication,1
Elevation Of Privilege (v3),E,Threat was migrated from V3.,CR 2.1,CategoryFallback,,CR 2.1,Authorization enforcement,2
Weakness in SSO Authorization,E,Common SSO implementations such as OAUTH2 and OAUTH Wrap are vulnerable to MitM attacks.,CR 1.2,CategoryFallback,,CR 1.2,Software process and device identification and authentication,1
Weakness in SSO Authorization,E,Common SSO implementations such as OAUTH2 and OAUTH Wrap are vulnerable to MitM attacks.,CR 2.1,CategoryFallback,,CR 2.1,Authorization enforcement,2
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 1.1,Rule(Title/Description),authn_spoofing,CR 1.1,Human user identification and authentication,1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 1.1 RE (1),Rule(Title/Description),authn_spoofing,CR 1.1 RE (1),Unique identification and authentication,1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 1.1 RE (2),Rule(Title/Description),authn_spoofing,CR 1.1 RE (2),Multifactor authentication for all interfaces,1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 1.14,Rule(Title/Description),authn_spoofing,CR 1.14,Strength of symmetric key-based authentication,1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 1.14 RE (1),Rule(Title/Description),authn_spoofing,CR 1.14 RE (1),Hardware security for symmetric key-based authentication,1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 1.2,Rule(Title/Description),authn_spoofing,CR 1.2,Software process and device identification and authentication,1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 1.2 RE (1),Rule(Title/Description),authn_spoofing,CR 1.2 RE (1),Unique identification and authentication,1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 1.7,Rule(Title/Description),authn_spoofing,CR 1.7,Strength of password-based authentication,1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 1.9,Rule(Title/Description),authn_spoofing,CR 1.9,Strength of public key-based authentication,1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 1.9 RE (1),Rule(Title/Description),authn_spoofing,CR 1.9 RE (1),Hardware security for public key-based authentication,1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,CR 3.1 RE (1),Rule(Title/Description),authn_spoofing,CR 3.1 RE (1),Communication authentication,3
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,FR 1,Rule(Title/Description),authn_spoofing,FR 1,Identification and authentication control (IAC),1
Elevation Using Impersonation,E,{target.Name} may be able to impersonate the context of {source.Name} in order to gain additional privilege.,NDR 1.6 RE (1),Rule(Title/Description),authn_spoofing,NDR 1.6 RE (1),Unique identification and authentication,1
{target.Name} May be Subject to Elevation of Privilege Using Remote Code Execution,E,{source.Name} may be able to remotely execute code for {target.Name}.,CR 1.2,CategoryFallback,,CR 1.2,Software process and device identification and authentication,1
{target.Name} May be Subject to Elevation of Privilege Using Remote Code Execution,E,{source.Name} may be able to remotely execute code for {target.Name}.,CR 2.1,CategoryFallback,,CR 2.1,Authorization enforcement,2
Elevation by Changing the Execution Flow in {target.Name},E,An attacker may pass data into {target.Name} in order to change the flow of program execution within {target.Name} to the attacker's choosing.,CR 1.2,CategoryFallback,,CR 1.2,Software process and device identification and authentication,1
Elevation by Changing the Execution Flow in {target.Name},E,An attacker may pass data into {target.Name} in order to change the flow of program execution within {target.Name} to the attacker's choosing.,CR 2.1,CategoryFallback,,CR 2.1,Authorization enforcement,2
Cross Site Request Forgery,E,"Cross-site request forgery (CSRF or XSRF) is a type of attack in which an attacker forces a user's browser to make a forged request to a vulnerable site by exploiting an existing trust relationship between the browser and the vulnerable web site.  In a simple scenario, a user is logged in to web site A using a cookie as a credential.  The other browses to web site B.  Web site B returns a page with a hidden form that posts to web site A.  Since the browser will carry the user's cookie to web site A, web site B now can take any action on web site A, for example, adding an admin to an account.  The attack can be used to exploit any requests that the browser automatically authenticates, e.g. by session cookie, integrated authentication, IP whitelisting etc.  The attack can be carried out in many ways such as by luring the victim to a site under control of the attacker, getting the user to click a link in a phishing email, or hacking a reputable web site that the victim will visit. The issue can only be resolved on the server side by requiring that all authenticated state-changing requests include an additional piece of secret payload (canary or CSRF token) which is known only to the legitimate web site and the browser and which is protected in transit through SSL/TLS. See the Forgery Protection property on the flow stencil for a list of mitigations.",CR 1.1,Rule(Title/Description),"confidentiality_transit,authn_spoofing,credential_storage_transit",CR 1.1,Human user identification and authentication,1
Cross Site Request Forgery,E,"Cross-site request forgery (CSRF or XSRF) is a type of attack in which an attacker forces a user's browser to make a forged request to a vulnerable site by exploiting an existing trust relationship between the browser and the vulnerable web site.  In a simple scenario, a user is logged in to web site A using a cookie as a credential.  The other browses to web site B.  Web site B returns a page with a hidden form that posts to web site A.  Since the browser will carry the user's cookie to web site A, web site B now can take any action on web site A, for example, adding an admin to an account.  The attack can be used to exploit any requests that the browser automatically authenticates, e.g. by session cookie, integrated authentication, IP whitelisting etc.  The attack can be carried out in many ways such as by luring the victim to a site under control of the attacker, getting the user to click a link in a phishing email, or hacking a reputable web site that the victim will visit. The issue can only be resolved on the server side by requiring that all authenticated state-changing requests include an additional piece of secret payload (canary or CSRF token) which is known only to the legitimate web site and the browser and which is protected in transit through SSL/TLS. See the Forgery Protection property on the flow stencil for a list of mitigations.",CR 1.1 RE (1),Rule(Title/Description),"confidentiality_transit,authn_spoofing,credential_storage_transit",CR 1.1 RE (1),Unique identification and authentication,1
Cross Site Request Forgery,E,"Cross-site request forgery (CSRF or XSRF) is a type of attack in which an attacker forces a user's browser to make a forged request to a vulnerable site by exploiting an existing trust relationship between the browser and the vulnerable web site.  In a simple scenario, a user is logged in to web site A using a cookie as a credential.  The other browses to web site B.  Web site B returns a page with a hidden form that posts to web site A.  Since the browser will carry the user's cookie to web site A, web site B now can take any action on web site A, for example, adding an admin to an account.  The attack can be used to exploit any requests that the browser automatically authenticates, e.g. by session cookie, integrated authentication, IP whitelisting etc.  The attack can be carried out in many ways such as by luring the victim to a site under control of the attacker, getting the user to click a link in a phishing email, or hacking a reputable web site that the victim will visit. The issue can only be resolved on the server side by requiring that all authenticated state-changing requests include an additional piece of secret payload (canary or CSRF token) which is known only to the legitimate web site and the browser and which is protected in transit through SSL/TLS. See the Forgery Protection property on the flow stencil for a list of mitigations.",CR 1.1 RE (2),Rule(Title/Description),"confidentiality_transit,authn_spoofing,credential_storage_transit",CR 1.1 RE (2),Multifactor authentication for all interfaces,1
Cross Site Request Forgery,E,"Cross-site request forgery (CSRF or XSRF) is a type of attack in which an attacker forces a user's browser to make a forged request to a vulnerable site by exploiting an existing trust relationship between the browser and the vulnerable web site.  In a simple scenario, a user is logged in to web site A using a cookie as a credential.  The other browses to web site B.  Web site B returns a page with a hidden form that posts to web site A.  Since the browser will carry the user's cookie to web site A, web site B now can take any action on web site A, for example, adding an admin to an account.  The attack can be used to exploit any requests that the browser automatically authenticates, e.g. by session cookie, integrated authentication, IP whitelisting etc.  The attack can be carried out in many ways such as by luring the victim to a site under control of the attacker, getting the user to click a link in a phishing email, or hacking a reputable web site that the victim will visit. The issue can only be resolved on the server side by requiring that all authenticated state-changing requests include an additional piece of secret payload (canary or CSRF token) which is known only to the legitimate web site and the browser and which is protected in transit through SSL/TLS. See the Forgery Protection property on the flow stencil for a list of mitigations.",CR 1.14,Rule(Title/Description),"confidentiality_transit,authn_spoofing,credential_storage_transit",CR 1.14,Strength of symmetric key-based authentication,1
Cross Site Request Forgery,E,"Cross-site request forgery (CSRF or XSRF) is a type of attack in which an attacker forces a user's browser to make a forged request to a vulnerable site by exploiting an existing trust relationship between the browser and the vulnerable web site.  In a simple scenario, a user is logged in to web site A using a cookie as a credential.  The other browses to web site B.  Web site B returns a page with a hidden form that posts to web site A.  Since the browser will carry the user's cookie to web site A, web site B now can take any action on web site A, for example, adding an admin to an account.  The attack can be used to exploit any requests that the browser automatically authenticates, e.g. by session cookie, integrated authentication, IP whitelisting etc.  The attack can be carried out in many ways such as by luring the victim to a site under control of the attacker, getting the user to click a link in a phishing email, or hacking a reputable web site that the victim will visit. The issue can only be resolved on the server side by requiring that all authenticated state-changing requests include an additional piece of secret payload (canary or CSRF token) which is known only to the legitimate web site and the browser and which is protected in transit through SSL/TLS. See the Forgery Protection property on the flow stencil for a list of mitigations.",CR 1.14 RE (1),Rule(Title/Description),"confidentiality_transit,authn_spoofing,credential_storage_transit",CR 1.14 RE (1),Hardware security for symmetric key-based authentication,1
Cross Site Request Forgery,E,"Cross-site request forgery (CSRF or XSRF) is a type of attack in which an attacker forces a user's browser to make a forged request to a vulnerable site by exploiting an existing trust relationship between the browser and the vulnerable web site.  In a simple scenario, a user is logged in to web site A using a cookie as a credential.  The other browses to web site B.  Web site B returns a page with a hidden form that posts to web site A.  Since the browser will carry the user's cookie to web site A, web site B now can take any action on web site A, for example, adding an admin to an account.  The attack can be used to exploit any requests that the browser automatically authenticates, e.g. by session cookie, integrated authentication, IP whitelisting etc.  The attack can be carried out in many ways such as by luring the victim to a site under control of the attacker, getting the user to click a link in a phishing email, or hacking a reputable web site that the victim will visit. The issue can only be resolved on the server side by requiring that all authenticated state-changing requests include an additional piece of secret payload (canary or CSRF token) which is known only to the legitimate web site and the browser and which is protected in transit through SSL/TLS. See the Forgery Protection property on the flow stencil for a list of mitigations.",CR 1.2,Rule(Title/Description),"confidentiality_transit,authn_spoofing,credential_storage_transit",CR 1.2,Software process and device identification and authentication,1
Cross Site Request Forgery,E,"Cross-site request forgery (CSRF or XSRF) is a type of attack in which an attacker forces a user's browser to make a forged request to a vulnerable site by exploiting an existing trust relationship between the browser and the vulnerable web site.  In a simple scenario, a user is logged in to web site A using a cookie as a credential.  The other browses to web site B.  Web site B returns a page with a hidden form that posts to web site A.  Since the browser will carry the user's cookie to web site A, web site B now can take any action on web site A, for example, adding an admin to an account.  The attack can be used to exploit any requests that the browser automatically authenticates, e.g. by session cookie, integrated authentication, IP whitelisting etc.  The attack can be carried out in many ways such as by luring the victim to a site under control of the attacker, getting the user to click a link in a phishing email, or hacking a reputable web site that the victim will visit. The issue can only be resolved on the server side by requiring that all authenticated state-changing requests include an additional piece of secret payload (canary or CSRF token) which is known only to the legitimate web site and the browser and which is protected in transit through SSL/TLS. See the Forgery Protection property on the flow stencil for a list of mitigations.",CR 1.2 RE (1),Rule(Title/Description),"confidentiality_transit,authn_spoofing,credential_storage_transit",CR 1.2 RE (1),Unique identification and authentication,1
